number_of_patches,max_patch,second_max,total_patch_area,data_set_name,region,subregion,threshold,year,regsub,mean_max_patch,prop_max_patch,prop_second_max,delta_max_patch,delta_prop_max_patch,delta_year_patch,delta_year_prop_patch
6754,528432.1231029598,67937.60208489545,657337.5976330709,oceania_OC_5_40_perc_threshold_in_MOD44B.MRTWEB.A2006065.051.Percent_Tree_Cover,OC,5,40,2006,OC5,536133.5716573843,0.8038976090911709,0.10335267955084863,-7701.448554424453,-0.011716123620732613,-27499.59372525965,-0.02594165365971879
7356,542975.5304466535,68112.69749573221,666476.645790372,oceania_OC_5_40_perc_threshold_in_MOD44B.MRTWEB.A2007065.051.Percent_Tree_Cover,OC,5,40,2007,OC5,536133.5716573843,0.814695509401895,0.1021981759240155,6841.958789269207,0.01026586427669248,14543.40734369366,0.010797900310724029
7938,481042.1568508338,69368.66474384742,616161.0420746477,oceania_OC_5_40_perc_threshold_in_MOD44B.MRTWEB.A2008065.051.Percent_Tree_Cover,OC,5,40,2008,OC5,536133.5716573843,0.7807084901556559,0.11258203619995083,-55091.414806550485,-0.08941074012250871,-61933.37359581969,-0.033987019246239036
6221,543166.6495639727,69058.97019855712,672999.1683491296,oceania_OC_5_40_perc_threshold_in_MOD44B.MRTWEB.A2009065.051.Percent_Tree_Cover,OC,5,40,2009,OC5,536133.5716573843,0.8070836861453533,0.10261375265583035,7033.077906588442,0.010450351556660341,62124.49271313893,0.026375195989697398
7858,526714.3817680299,69088.39555046157,660075.9034008833,oceania_OC_5_40_perc_threshold_in_MOD44B.MRTWEB.A2010065.051.Percent_Tree_Cover,OC,5,40,2010,OC5,536133.5716573843,0.797960324038887,0.10466734991309352,-9419.189889354398,-0.014269858725071274,-16452.26779594284,-0.00912336210646636
8051,588554.2351860149,13576.740832618114,654265.7074303054,oceania_OC_5_40_perc_threshold_in_MOD44B.MRTWEB.A2011065.051.Percent_Tree_Cover,OC,5,40,2011,OC5,536133.5716573843,0.8995645477089439,0.0207511117859778,52420.66352863063,0.0801213680211333,61839.853417985025,0.10160422367005695
6355,568372.2312011658,61951.72802324514,678617.9538622715,oceania_OC_5_40_perc_threshold_in_MOD44B.MRTWEB.A2012065.051.Percent_Tree_Cover,OC,5,40,2012,OC5,536133.5716573843,0.8375437578188795,0.0912910241626447,32238.65954378154,0.04750634633271804,-20182.003984849085,-0.06202078989006443
6613,516185.0585682768,67645.9706269128,657226.8883882823,oceania_OC_5_40_perc_threshold_in_MOD44B.MRTWEB.A2013065.051.Percent_Tree_Cover,OC,5,40,2013,OC5,536133.5716573843,0.7853985703995124,0.10292635895162633,-19948.513089107466,-0.030352551670591584,-52187.17263288901,-0.05214518741936702
8598,466012.79419054184,60848.422996891,596340.8825161868,oceania_OC_5_40_perc_threshold_in_MOD44B.MRTWEB.A2014065.051.Percent_Tree_Cover,OC,5,40,2014,OC5,536133.5716573843,0.7814537085303599,0.1020363097363853,-70120.77746684244,-0.11758505834947365,-50172.26437773497,-0.0039448618691525494
7177,505265.9222908224,57847.9111230014,624526.8735591369,oceania_OC_5_40_perc_threshold_in_MOD44B.MRTWEB.A2015065.051.Percent_Tree_Cover,OC,5,40,2015,OC5,536133.5716573843,0.8090379192353175,0.09262677648013772,-30867.649366561905,-0.04942565432076483,39253.12810028053,0.027584210704957646
13973,465726.9895349173,3223.387064056283,509791.8910218521,oceania_OC_6_10_perc_threshold_in_MOD44B.MRTWEB.A2000065.051.Percent_Tree_Cover,OC,6,10,2000,OC6,539711.1190522241,0.9135629611553668,0.0063229469138772814,-73984.1295173068,-0.14512614033347873,NA,NA
13750,484964.46885764867,3352.1593961525296,529944.7609949147,oceania_OC_6_10_perc_threshold_in_MOD44B.MRTWEB.A2001065.051.Percent_Tree_Cover,OC,6,10,2001,OC6,539711.1190522241,0.9151226779696429,0.006325488320441565,-54746.65019457543,-0.10330633345972595,19237.47932273138,0.0015597168142760243
13309,473233.65901139553,2710.9197967296354,511208.3866744504,oceania_OC_6_10_perc_threshold_in_MOD44B.MRTWEB.A2002065.051.Percent_Tree_Cover,OC,6,10,2002,OC6,539711.1190522241,0.9257157576969915,0.005302964245882009,-66477.46004082856,-0.13003984632036755,-11730.809846253134,0.010593079727348687
9626,588176.3670531433,3540.947792528922,614601.4984237175,oceania_OC_6_10_perc_threshold_in_MOD44B.MRTWEB.A2003065.051.Percent_Tree_Cover,OC,6,10,2003,OC6,539711.1190522241,0.9570044468841237,0.005761371883424417,48465.24800091924,0.07885637787284797,114942.7080417478,0.031288689187132124
10549,567775.2752996598,2675.6676424704315,596536.371735274,oceania_OC_6_10_perc_threshold_in_MOD44B.MRTWEB.A2004065.051.Percent_Tree_Cover,OC,6,10,2004,OC6,539711.1190522241,0.9517865166344333,0.0044853386469749365,28064.15624743572,0.04704517205849403,-20401.091753483517,-0.005217930249690417
8192,601730.3833565679,3068.685461470063,628642.9267443299,oceania_OC_6_10_perc_threshold_in_MOD44B.MRTWEB.A2005065.051.Percent_Tree_Cover,OC,6,10,2005,OC6,539711.1190522241,0.9571894596394508,0.004881444347687861,62019.264304343844,0.09865578958397664,33955.108056908124,0.005402943005017535
11743,529741.1142525265,4056.9111412675047,567302.4302883651,oceania_OC_6_10_perc_threshold_in_MOD44B.MRTWEB.A2006065.051.Percent_Tree_Cover,OC,6,10,2006,OC6,539711.1190522241,0.9337896084514467,0.007151231732261995,-9970.004799697548,-0.017574408758710414,-71989.26910404139,-0.02339985118800414
11140,516582.7378291623,1906.8210714251932,550556.4916536136,oceania_OC_6_10_perc_threshold_in_MOD44B.MRTWEB.A2007065.051.Percent_Tree_Cover,OC,6,10,2007,OC6,539711.1190522241,0.9382919748663573,0.0034634430804693565,-23128.38122306182,-0.0420090972928046,-13158.376423364272,0.004502366414910641
9154,559916.0842801386,1472.1416155708937,585985.4893667997,oceania_OC_6_10_perc_threshold_in_MOD44B.MRTWEB.A2008065.051.Percent_Tree_Cover,OC,6,10,2008,OC6,539711.1190522241,0.9555118589799365,0.0025122492660383973,20204.96522791451,0.034480316653826115,43333.34645097633,0.01721988411357922
